type,text,listPrice,sqft,beds,baths_full_calc,stories,garage
townhomes,"Built in 2024, this Energy Star Certified end-unit townhouse offers the perks of brand-new construction, without the wait! Thoughtfully designed for modern living, the stunning kitchen showcases quartz countertops, a spacious eat-in island, pantry, and built-in beverage refrigerator. This all flows seamlessly into the expansive dining and living area with hardwood floors and a cozy built-in fireplace, perfect for entertaining or everyday comfort. A dedicated laundry room and stylish half bath complete the main level. Upstairs, you'll find three light-filled bedrooms and two full bathrooms, including a serene primary suite with a private en suite bath. The first floor features a two-car garage plus a versatile bonus room in the back, ideal for a home office, gym, playroom, or easily finished additional space (just add a mini split for heat). Enjoy central AC, a private deck, and a welcoming neighborhood setting. Just minutes from downtown Newmarket and a short drive to Portsmouth, Dover, and the Seacoast, this move-in-ready home combines location, efficiency, and style in one exceptional package. Showings begin Saturday February 21st and Sunday February 22nd from 12 to 2 during Open Houses.",624000,1800,3,2,2,2
single_family,"Welcome to this inviting 3-bedroom, 1-bath Cape in Somersworth, NH, ideally located in a convenient neighborhood close to shopping, restaurants, schools, and everyday amenities. This home features a thoughtful layout, providing single-floor living and comfortable spaces that feel welcoming from the moment you step inside. A living room filled with natural light creates a warm and inviting space to gather and relax. The eat-in kitchen features stainless steel appliances and opens naturally to the main living area, creating an easy flow for daily living and casual entertaining. Just off the kitchen, a 3-season porch provides additional room to relax and enjoy the changing seasons, and is also a great drop spot for shoes and backpacks! Two good-sized bedrooms with hardwood flooring, with a third bedroom that could also be used as an office, and a full bath complete the main level. The finished basement adds valuable flexible space that can be used as a family room, playroom, workout area, or hobby space, providing options to suit a variety of lifestyles. Outside, the fully fenced backyard provides privacy and space for outdoor enjoyment, pets, or gardening, while the one-car garage adds convenience for parking and storage. The walk-up attic is unfinished, providing flexibility and potential to expand your living space. Whether you're a first-time homebuyer or looking to downsize while staying close to local shops, dining, and commuter routes, this home provides comfort, versatility, and a location that supports easy everyday living.",375000,1444,3,1,2,1
single_family,"Spacious 4-bedroom, 3-bath home in Weston Estates offering 2,566 sq ft on a landscaped corner lot with a private backyard. The remodeled eat-in kitchen features quartz countertops, tile backsplash, stainless steel appliances, a center island with ample cabinet space, and a slider to a new 16x16 composite deck. Formal dining room with wainscoting and a bright living room with hardwood floors and a gas fireplace. The first floor also includes an office/den. The primary suite features an updated bath with double sinks and walk in closet with built in shelves, along with three additional bedrooms, second-floor bath, and a second-floor laundry room. The finished lower level provides great space for a family or game room, plus plenty of storage. Additional features include natural gas, public water and sewer, central A/C, irrigation, an oversized two-car garage with overhead storage, and a shed. Conveniently located close to major highways and Manchester=Boston Regional Airport.",739900,2566,4,2,2,2
single_family,"Large colonial home with a level +/- .52 acre corner lot on the outskirts of Whitefield's downtown. Offering 4-5 bedrooms and 2 baths, this home has room for the whole family. The first floor of the home offers one level living with a galley-style kitchen with laundry hookups, living room, dining room and a large bedroom with a walk-in closet. You will find beautiful hardwood floors in the dining room, bedroom and front hallway and there is original woodwork on the staircase showcasing the homes timeless beauty. The four bedrooms on the second floor are all ample size and are served by a full bath. There is a bonus room which could be used as a studio or additional storage, which leads to the attic space above the garage. There is a back staircase that leads to a hallway off the kitchen for convenient access. The home has vinyl siding for easy care. A 3-season front porch is a great place to relax on the warm summer days and there is a large yard for gardening or entertaining. Don't miss the opportunity to make this great house your forever home.",229900,2400,5,2,2,1
single_family,"Welcome to 51 Lady Walsingham Way! Where timeless Farmhouse Cape style home meets modern elegance. Feel The natural light pour in as soon as you enter, experience gleaming red- oak hardwood floors throughout, energy efficient craftsman prairie style windows, imported white natural stone countertops and island, energy efficient LED lighting throughout, a 5-star luxury custom glass shower, thoughtfully curated storage, first floor primary, an in-home office so you can work and play in this vibrant and newly established community. Spacious and flexible living/ media space upstairs to suit everyone's needs. generously sized bedrooms, double vanities.. too many upgrades to mention! Dine al fresco on your private outdoor living patio surrounded by custom built and carefully designed homes with 60 plus acres of woods and walking trails. Recreation space right in your backyard with pickleball/ tennis courts and a playground area. Centrally located to everything, with prestigious Lake Winnipesaukee just moments away, bustling downtown Meredith, Laconia, Gunstock ski and recreation resort. World famous music venue, and Historic Weirs beach and Marinas. Come here year around, or seasonally, you will love your new lifestyle at Lady of the Lakes! OPEN HOUSE SUNDAY 10:30-12:30.",749900,2290,3,2,2,2
multi_family,"Hanover Hill area, near Hall Street. BEST-priced 2 family with garage in town! 1st floor 4-bedrooms 2 baths . Hardwood or vinyl-plank flooring. First-floor tenants are long-term but would leave with 60-day notice; they pay $2500.month,($30,000. Per year). 2nd floor, jUST remodeled & rented 3-bedrms, 1 bath $2,000. per month.,leased till July, '26. ($24,000/ per year), ideal to owner-occupy 1st floor or as investment.]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]] Vinyl-sided. 1 Garage plus 3-car parking, in front. Gas heat.Small lot but private backyard. Second floor has private deck. Low maintenance lot. Quiet neighborhood, way up the hill from Town.",499900,1750,7,3,2,1
condos,"Discover elevated living in this exceptional, move-in-ready detached condo in the coveted No. Manchester community of The Chase in Manchester-where privacy meets polished, low-maintenance luxury. With nearly $150,000 in high-end upgrades, this home has been thoughtfully transformed from top to bottom. Step inside to find sun-drenched spaces, soaring comfort, and sleek luxury plank flooring that sets the tone for the stylish main level. At the heart of the home is a showstopping, fully reimagined chef's kitchen-featuring premium cabinetry, striking quartz countertops, and an induction cooktop with convection oven designed for precision cooking and effortless entertaining. Oversized windows and two sliding doors invite in abundant natural light, while custom blinds offer the perfect balance of brightness and privacy. Upstairs, retreat to a serene primary suite that feels like a boutique hotel escape, complete with a spa-inspired bath boasting a deep soaking tub, separate walk-in shower, and sophisticated modern finishes. Two additional beautifully renovated baths ensure comfort and style for guests and family alike. A finished room in the lower level makes an ideal home office, fitness studio, or media lounge-along with a dedicated storage room. A spacious two-car garage completes the package . Perfectly positioned near shopping, dining, and major commuter routes, this prime location is just minutes from Southern New Hampshire University and The Derryfield School. Turn the key and step into effortless elegance. With a quick closing possible, you could be settled in and enjoying this remarkable home sooner than you think. Don't miss your opportunity to own this standout detached gem in The Chase!",550000,1800,2,2,2,2
single_family,"This classic Cape offers an opportunity for entry into Seacoast living. This 3+ bedroom, 2 full bath home features a flexible floor plan with the possibility of a first-floor primary bedroom and is ideally located on a corner lot on a dead-end street, close to the beach, shopping, restaurants, schools, library, and major commuting routes. The first floor includes a sunny, updated kitchen, spacious living room, bedroom and/or home office rooms, full bath, and hardwood floors ready to be revitalized. Upstairs there are 2 additional bedrooms with wood floors, a full bath, and a utility room with washer/dryer. Additional highlights include interior and exterior access to the full basement for storage, a yard perfect for a gardener, and a detached one-car garage offering future potential. Recent improvements provide peace of mind, including a renovated kitchen, updated bathrooms, new roof, new interior and exterior paint, new hot water heater, newer windows, oil tank replacement, updated electrical, rebuilt side porch and more. A solid home with character, updates already completed, and room to make it your own, this home is perfect for first-time buyers, downsizers, or anyone looking for a smart investment near the coast.",569000,1332,3,2,2,1
single_family,"All Photos are similar finishes - Home has NOT been started Why renovate when you can build new? This incredible opportunity offers a custom, one-level home designed with Universal Accessibility in mind. Perfect for those seeking an aging in place solution or simply desiring an open, barrier-free layout without the modified look. Property Highlights: Brand new construction with open-concept living and wide thoroughfares. Large primary bedroom with a spa-like, accessible en suite bathroom. A rare findcompletely flat and usable yard space. A commuters dream you are perfectly positioned in the center of it all. Located just minutes from the vibrant UNH campus, you have culture and athletics at your doorstep. For peace of mind, major hospitals and medical centers are a stones throw away. Love the outdoors? Step outside to enjoy nearby walking trails at the Kingman Farm or take a short drive to downtown Durham or Dover. This is more than a home; it is the freedom to live exactly how you want, where you want. This is the sweet spot: Close to care, close to nature, and close to culture. Your forever home starts here.",925000,2066,3,2,1,2
single_family,"NEW PRICE -Welcome to this beautifully crafted home, custom built in 2023 by Jmac Homes. Ideally set back from the road, it offers added privacy with easy access to North Conway's trail systems, shopping, restaurants, village center, and year-round recreation in the Mount Washington Valley. The open-concept main level features radiant floor heating, a bright living room, and a kitchen with granite countertops, center island, pantry, and a full suite of appliances. A pellet stove in the dining area adds cozy charm, with access to a large covered Trex deck for outdoor entertaining. The spacious main-level primary suite includes a tiled walk-in steam shower and walk-in closet. A laundry room and guest bath complete the main floor, along with direct entry from an oversized heated two-car garage through a handy mudroom. Upstairs offers two more bedrooms, a full bath, and an impressive vaulted family room-ideal for a playroom, office, or studio. The walkout lower level has radiant heat and is pre-plumbed for a full bath, ready to finish to your needs. This is no cookie-cutter home-just quality craftsmanship and thoughtful design in a truly special North Conway setting. Total sqft includes finished garage. Shown by appointment with notice. Agent interest.",849900,3346,3,2,2,2
single_family,"FACSIMILE PHOTOS - NEW CONSTRUCTION OF A SIMILAR HOME PREVIOUSLY BUILT. ESTIMATED COMPLETION: MID TO END OF APRIL 77 White Rock Hill Road - a stunning new construction opportunity in Bow, NH! This beautifully crafted 4-bedroom home with a first-floor office, 2.5 baths, and a 2-car garage offers the perfect blend of modern comfort and upscale finishes in a highly desirable location. Designed with today's lifestyle in mind, the home features hardwood flooring throughout and a bright open-concept layout connecting the living, dining, and kitchen areas-ideal for both everyday living and entertaining. The kitchen is a true centerpiece, showcasing Calacatta Roma Quartz countertops, a butler's pantry for added storage and convenience, and a full appliance package including washer and dryer. Additional highlights include central air conditioning for year-round comfort. Set on a spacious 2.07-acre lot, this property provides ample privacy and room to enjoy the outdoors. Taxes are based on current land value only and will be determined once construction is complete.",925000,2680,4,2,2,2
single_family,"Beautifully renovated home set on 1.21 acres at the end of a dead-end street in Berlin. This inviting property features gorgeous wood floors, a first-floor bedroom and full bath, and a spacious, newly remodeled kitchen complete with pull-out cabinetry for added convenience. A separate dining room and large living room provide comfortable spaces for everyday living and entertaining. Upstairs youll find three additional bedrooms and a newly remodeled bath. Recent upgrades include new windows and doors, enhancing both efficiency and natural light. The spray-foamed basement offers excellent storage and improved energy efficiency, with a recently remodeled walkout leading outdoors. Additional highlights include a one-car garage with loft storage, appliances included, hardwired smoke detectors, and a seller-owned propane tank. Smoke-free and pet-free home. Enjoy the added bonus of direct ATV access from the property to nearby trailsperfect for outdoor enthusiasts.",349900,1621,4,2,2,1
single_family,"Charming Secluded Home with ATV & Snowmobile Trail Access! Discover your dream retreat in the heart of the Stratford Bog Trail System! This meticulously maintained 2-bedroom, 1.5-bath house, built in 2012, offers a perfect blend of comfort and adventure. Experience nearly maintenance-free living with vinyl siding, energy-efficient windows, and modern utilities, including a new reliable standby generator. Step inside to find an open-concept kitchen and living room with soaring cathedral ceilings, abundant wood cabinetry, and like-new appliances. Durable wide plank composite flooring flows throughout the main floor, making it both stylish and practical. The spacious loft serves as a game roompool table included!or can easily convert into a third bedroom or office. The lower level boasts a cozy family room, a convenient half-bath/laundry area, and direct access to a heated garage for all your recreational vehicles. Enjoy breathtaking mountain views from the 8' x 34' covered porch. Relax on your private front lawn or in your fenced backyard. This property has not been used as a primary residence OR as a rental, only as a private vacation home. Don't miss the chance to call this beautiful home yours---schedule a private viewing today!",440000,1545,3,1,2,1
single_family,"Tucked into a quiet neighborhood and enveloped by 1.5 acres of mature woodland, this beautifully updated 1972 mid-century embankment ranch offers exceptional privacy and an unparalleled connection to nature. The property directly abuts the University of New Hampshire's College Woods, placing hundreds of acres of scenic walking, running, and cross-country ski trails literally steps from your back door. Flooded with natural light from expansive walls of windows and sliding glass doors, the home lives like a modern treehouse. The dramatic vaulted great room features a soaring ceiling with exposed beams and a floor-to-ceiling fireplace as its centerpiece. An open flow continues into the dining area and the spectacular four-season sunroom, where panoramic forest views create a serene backdrop year-round. The main level includes a generous primary suite, a second bedroom , and direct access to a large rear deck that feels suspended among the treetops. The daylight lower level-fully finished and walk-out- provides a spacious family room with a second brick fireplace and wood stove, three additional bedrooms, a full bath, laundry room, and abundant storage. With a spacious detached 2 car garage and located just minutes from UNH campus, downtown Durham, and the Seacoast (with easy access to Portsmouth and major routes), this home combines peaceful woodland seclusion with remarkable convenience.",685000,2708,5,3,1,2
townhomes,"Convenient, light & bright 2 bedroom, 1 1/2 bath condo with a heated 2 car under garage. Step inside this well maintained and thought out condo, where a bright and open layout welcomes you. The main living space is single level with a closet in the front foyer, a half bath with washer and dryer, a spacious kitchen with tall kitchen cabinets, a center island, laminate flooring, and a dining area that opens via sliding door to a beautiful screened-in porch for you to enjoy the fresh NH air. The screen room overlooks a flower garden and the common land that leads to the river where you can go to peacefully watch the water or be more adventurous. Just down the hall is a full bath, two moderate sized bedrooms and a cozy living room with a gas stove to give you that warm glow on cold winter nights. Downstairs just inside the garage is a family room with a closet and space enough for a sleep sofa. More than just a condo, this property provides the space and storage you need with the lifestyle you want. The heated, 2 car under garage offers unparalleled convenience for secure vehicle storage and doubles as a fantastic bonus area with built-in shelves already in place for toys, hobbies, shop work or storage. There is more storage space in the basement of the abutting unit which is also where the heating system and hot water tank is. This property offers a well managed association, comfort, convenience, low-maintenance, and security.",365000,1297,2,1,2,2
single_family,"FOR GPS enter 271 Elm Hill Road. It is LOT 2-30-1 and it will be a beautifully crafted new-construction ranch from an exceptional and experienced local on-site builder known for building only a handful of homes each year, ensuring unmatched attention to detail and enduring quality. Thoughtfully sited on a private, wooded 2-acre lot, this home offers both serenity and convenience-just minutes to Peterborough's vibrant town center. Inside, the open-concept living area features cathedral ceilings, continuous hardwood flooring (buyer's choice of carpet in the bedrooms), and a gas fireplace that anchors the heart of the home. The designer kitchen stands out with upgraded cabinetry, solid surface counters with a tile backsplash, a premium appliance package, both floating shelving and glass cabinets above the buffet area, and a spacious island perfect for cooking or gathering. The primary suite is a true retreat, offering an oversized tiled shower, double vanity, and a large walk-in closet. Two additional bedrooms provide flexibility for guests, work-from-home needs, or hobbies. Additional upgrades and thoughtful standards include gutters with gutter guards, central air conditioning, a fully finished garage, maintenance-free decking and covered porch, energy-efficient construction, and curated interior finishes selected for timeless appeal. The daylight lower level with several egress sized windows offers exceptional future expansion potential, and the home is being built with a four bedroom septic design in case a future ADU is desired. The peaceful setting, well back from the road, provides the privacy so many buyers seek-without sacrificing access to schools, hospital, restaurants, and recreation. A rare opportunity to own a custom-quality home from a builder whose craftsmanship speaks for itself. Easily completed by the end of July with ground breaking early March. Lot is just after the home at 263 if coming from Route 101.",769900,2021,3,2,1,2
townhomes,"Bright, Spacious and Sunny 2 bedroom, 2.5 bath end unit of a 4 unit complex at Rock Ridge neighborhood. This well cared for townhouse has an open floor plan for flexible use of spaces. End unit offers extra windows and a view of nearby hills. Easy access to Dartmouth College, Dartmouth Hitchcock Hospital and nearby shopping centers. Enjoy days on the farmers porch overlooking the spacious yard at the end of the lane. Home Owners Association takes all the care out of everyday living.",540000,1850,2,2,2,1
townhomes,"Experience refined living in this newly constructed luxury townhome, ideally situated in one of the area's most sought-after locations. Thoughtfully curated upgrades include premium hardwood flooring, custom cabinetry, and elegant stone countertops throughout the kitchen and baths. The primary suite showcases a beautifully designed walk-in shower with custom tile surround. The home offers two bedrooms plus an office on the sleeping level-easily adaptable to a third bedroom if desired. The main living level also features a versatile bonus room, perfect for a walk-in pantry, private workspace, or tailored use to suit your lifestyle. Exquisite craftsmanship is evident in the detailed crown moulding, custom wall features, and precision trim work. Strategically placed lighting enhances comfort and ambiance in every room. Outdoor living is elevated with 6' privacy panels on the rear deck, while the 2 car garage includes a dedicated storage room-ideal for the needs of today's discerning professional. No condo fees!",569900,1492,2,2,3,2
single_family,"This is a rare opportunity to own a stunning 32+ acre property in the quiet, lovely community of Marlow, NH. The current owners have made many improvements to the 3BR 3Bath home over the past 10 years, and there is only some finish work left to complete, primarily the flooring and painting. Enter through the spacious mudroom/laundry room to the spectacular 20x24 ft kitchen, where you will find exposed log beams, a central woodstove, and cathedral ceilings. The original portion includes log rafters, and warm wood walls. An addition in 1984 added the Primary BR and full walk out basement. Current owners created an attached ADU/inlaw area with 19'x20' Great Room, bedroom and full bath with its own propane heat. Over 2/3 of the windows have been replaced, 2 Samsung mini splits were added in 2022, and propane heater and propane water heater were added in 2023. Large 12'x32' deck provides views of the rolling hillside and long distance mountain views. Property offers high bush blueberries, raspberries, vegetable and flower beds, and several open acres for pasture. Beautiful brook with falls defines the southern boundary. Multiple outbuildings, and large fenced in vegetable garden in place. Lots of sunshine and privacy here!",359900,1914,3,3,1,3
single_family,"4-bedroom, 3 bath home on the outskirts of town located near a ball field and snowmobile trails yet only minutes back to Main Street or Littleton Regional Hospital, this location is perfect! Enter through the attached, 2-car garage into the spacious kitchen with plenty of cabinets and counter space. There is dining space which opens to the gorgeous living room featuring hardwood floors and fireplace with woodstove insert to keep you toasty during the cold winter months. Large windows allow natural light to pour into this area of the home. There is a bedroom and 3/4 bathroom on this level as well, so if needed, it could be a very comfortable single-level home. Upstairs you'll find a sizeable primary bedroom with nook perfect for office space or reading and a private 3/4 bathroom. You also have 2 additional bedrooms and another full bath on this level. The lower level is partially finished off into a game room and laundry area, and the other half is used for storage and the utility room. Outside you'll enjoy the expansive deck in the summer months that is ideal for outdoor dining and sitting beside the above ground pool that is currently put away for the season. There is a shed to store the pool as well as other tools, etc. and if you want to climb up the hillside using the newly established trails, you'll get a peek at a local view and a little exercise, too! Room for gardens if you'd like or space to play, close to all the things you need yet a quiet location, too. Come See!",465000,1684,4,3,2,2
single_family,"Move-in ready and packed with premium upgrades! Welcome to Ledge View Lodges, Bartlett's newest community of luxury mountain homes. This particular home raises the bar with high-end finishes and enhancements that set it apart from the rest. Nestled amongst the pines in Intervale, enjoy privacy with views to the surrounding mountains, including the Moat range, Humphrey's Ledge and Mt. Bartlett. These custom homes have been designed with great care to ensure efficiency, longevity, and the mountain aesthetic you've been liking on Instagram for years. The exterior is as sleek as it is rugged, pairing modern colors with lasting materials that will be low maintenance/high style for years to come. Inside the vibe continues, with vaulted ceilings, exposed beams, a gas log fireplace with stone surround and mantle, oversized windows, a custom kitchen with island perfect for entertaining, 2 primary suites, 2 living rooms, 2 additional bedrooms with another full bath, & a main level powder room. Plenty of space for multiple families to enjoy, but still cozy enough to make some great memories. A 2-car garage is perfect for pulling in & unloading your gear after a day on the slopes. Commercially zoned, you can also offset expenses with short term rentals! Prioritizing privacy & convenience, this ideal location is tucked away & located minutes from area ski resorts, restaurants, shopping, and all recreation in the White Mountains. Plus, XC ski access from your door to 28 miles of trails.",1244990,2995,4,3,2,2
condos,"Affordable and Convenient Living at Saco Woods! This second floor, end unit has two bedrooms, full bath, fully applianced kitchen with pantry, in unit stackable washer/dryer and new paint. Functional floor plan with open living room and dining area. There is a covered porch area that could be screened in for year round enjoyment and added space. This unit comes turnkey right down to the silverware and has a newer hot water tank, heat system serviced recently and there is a deeded carport with additional storage room. Nicely landscaped grounds with a recreation area for play time and picnics. Easy access to all the valley amenities like shopping, dining, skiing, golf and much more and Fryeburg, ME is less than 15 mins away. Shown by appointment.",248000,984,2,1,1,1
single_family,"Built in 2017 and thoughtfully upgraded, this turnkey Colonial offers a rare blend of privacy, flexible living space, and income potential on approximately 5.6 acres in Weare. The main living level features an open-concept layout designed for everyday living and entertaining, highlighted by a sun-filled dining area with a gas fireplace, natural stone surround, and granite hearth. The kitchen offers granite countertops, a center island, ample cabinetry, and a walk-in pantry. Upstairs, the primary suite includes vaulted ceilings, a spacious walk-in closet, and a private bath. Additional bedrooms are generously sized and well-suited for guest or office use. The fully finished lower level adds exceptional versatility with a dedicated studio or office, theater area, and built-in bar, ideal for remote work or entertaining. Set on approximately 5.6 acres, the property features a mix of cleared land and wooded surroundings, framed by a natural stone wall along three sides. A standout feature is the 30' x 30' barn with lean-to and its own gated driveway, offering flexibility for hobbies, workspace, storage, or supplemental rental use. Additional highlights include an EV charger in the attached garage, irrigation system, hardwood floors, energy-efficient systems, covered porch, established landscaping, and maple trees ready for tapping. Now vacant and move-in ready, this property delivers privacy, versatility, and modern living in a desirable New Hampshire setting.",739000,2952,3,2,2,2
multi_family,"A great opportunity to own a successful investment property right in the heart of Lebanon. This recently updated multifamily is fully leased and ready for you to step right up. Each unit has its own private entrance, utilities, washer, dryer and Propane Rinai heaters. A 6 bedroom, 4 bath building with a 6 car driveway, 3 car garage with tons of storage overhead and a private fenced in back yard. Close to restaurants, Post Office, Park, banks, fitness center, Lebanon Opera House and cookie bakery! Fully leased so 48 hours notice to show. Tenant allowed showing schedule: Saturdays after 12:00, and M.T,W,Th,F after 5:00. PLEASE DO NOT WALK ABOUT THE PROPERTY WITHOUT PRIOR PERMISSION. TENANTS ARE IN PLACE FOR ALL THREE UNITS.",625000,3292,6,4,3,3
single_family,"Beautiful Colonial home tucked at the end of a cul-de-sac in the highly desirable Buckingham Farms neighborhood. This thoughtfully designed home offers an open-concept kitchen, dining, and living area-perfect for everyday living and entertaining-complete with hardwood floors throughout most of the main level. A first-floor office with French doors provides the ideal work-from-home space or quiet retreat. First floor laundry and powder room. Upstairs you'll find three spacious bedrooms and 2 baths, including a private primary suite featuring a custom closet and tiled shower. The attached two-car garage leads into a convenient mudroom area, keeping daily life organized and functional. Enjoy outdoor living on the deck overlooking the backyard, set on a generous .53-acre lot. Additional highlights include central air conditioning and an automatic whole-house generator for added year-round comfort and peace of mind. Ideally located for commuters, with easy access to highways, shopping, and local amenities.",649900,2005,3,2,2,2
single_family,"Charming New England Cape. This lovely property has the charm of yesteryear with all the modern conveniences of today in place!! The home sits on a level .72+/- acre manicured lot. The front covered porch is good for sitting and enjoying. The side door offers a functional mudroom. The feel good kitchen and dining make it a fun home to entertain in. The layout is ideal for large parties or the like. First floor bath and laundry are nice to have. The second floor offers plenty of sleeping space and a full bath. The outbuildings offer great storage. Home also offers a whole house Standby generator and Electric vehicle charger. Plenty of parking for the cars, RVs, toys and gadgets. This home is currently a VRBO destination with great ratings. ATV access direct from the front door. Snowmachine trail access is closeby. Come and see what this property has to offer!!",339900,1359,3,1,2,1
single_family,"CONTINUE TO SHOW - ACCEPTING BACKUP OFFERS. MOVE IN READY!!! BUILDER TO CONTRIBUTE $5,000 TOWARDS CLOSING COSTS!!! A signature open-concept design by Art Form Architecture blends timeless Craftsman style with modern comfort. Nestled on 2.91+/- acres, this stunning home features an attached two-car garage. Inside, you'll find gleaming hardwood floors throughout the first-floor living areas, stairway, and second-floor hallway. The home offers four spacious bedrooms and three baths, including a luxurious primary suite with a tile shower, double vanity, and walk-in closet. The first-floor study/den provides the perfect space for a home office or flexible living, while the second-floor laundry room adds everyday convenience. Enjoy high-end finishes throughout, including quartz countertops in the kitchen and baths, tiled bathrooms and laundry, and a cozy gas fireplace. Central air conditioning ensures year-round comfort. Step outside to relax on your private composite back deck or greet guests from the inviting front Farmer's Porch-both built to last with low-maintenance materials. Additional features include Energy Star-rated windows, a paved driveway, and professional landscaping. Located with easy access to the Rockingham Rail Trail, this home is a commuter's dream. Convenient to the Seacoast, the Lakes Region, the White Mountains, and the Massachusetts border, as well as Portsmouth and Manchester. Don't miss your opportunity to settle into the beautiful town of Fremont!",829000,2378,4,2,2,2
single_family,"OPEN HOUSE FRIDAY 3/6 from 5-7pm. Welcome to this stunningly updated 3-bedroom, 3-bath home perfectly situated on a quiet cul-de-sac. Thoughtfully renovated throughout, this property offers the ideal blend of modern style, comfort, and functionality. The bright, open living spaces flow seamlessly, showcasing updated finishes and a layout designed for both everyday living and entertaining. Enjoy year-round comfort with central air conditioning, keeping the home cool and inviting in every season. The spacious kitchen and living areas create a warm, welcoming atmosphere, while the generously sized bedrooms provide privacy and comfort. Step outside to the fully fenced backyard - perfect for pets, play, or relaxing evenings. A two-car garage adds convenience and ample storage. Located in a peaceful setting with minimal traffic, this move-in ready home delivers the lifestyle you've been waiting for. Property abuts The Rockingham Recreational Trail; with direct access to over 26 miles of flat route for walking, hiking, horseback and so much more!",639900,1760,3,2,2,2
single_family,"Located at 10 W High Street in Somersworth, NH, this 4-bedroom, 1 1/4-bath estate property offers exceptional rehab potential for investors, contractors, or buyers looking to build equity through renovation. With solid square footage and a flexible layout, this home presents a prime opportunity to reimagine and restore. The fenced-in backyard adds value and functionality, ideal for pets, outdoor entertaining, or future improvements. Inside, you'll find generous living space ready for updates and customization. Whether you're considering a fix-and-flip, rental investment, or long-term hold, the possibilities here are substantial. Conveniently situated with easy access to major highways, commuting routes, shopping centers, and local restaurants, this location supports strong resale and rental appeal. Proximity to everyday amenities enhances the upside potential of your investment. Bring your vision and unlock the opportunity at 10 W High Street. Properties with this kind of value-add potential don't come around often.",230000,1870,4,1,2,1
single_family,"Rare portfolio opportunity on Hooksett Road (Route 3) in the heart of a high-traffic commercial corridor. This offering includes three contiguous properties being sold together: 1095, 1097, and 1099 Hooksett Road, Hooksett, NH (Portfolio MLS #5077246). Zoned Performance Zone (PZ), this assemblage offers exceptional potential for investors, builders, and developers seeking expansion, redevelopment, or long-term strategic growth in a prime location. The properties provide flexible use, and 1099 Hooksett Road may offer further redevelopment opportunities, subject to Town approvals. A unique opportunity to acquire multiple parcels with strong visibility, frontage, and upside in one transaction. Buyer and buyer's agent to perform all due diligence.",449900,1802,3,1,1,1
single_family,"WHITEFIELD, NH: Set back from the road on 5.3 private acres, this versatile property offers a rare blend of residential comfort and commercial opportunity. The main home features 5 bedrooms and 2 bathrooms, including a separate in-law apartment-ideal for multi-generational living, guests, or added flexibility. Located near the road is a commercial shed/storefront that has been home to a well-established local business for decades, offering excellent visibility and potential for a variety of uses. Two additional outbuildings provide ample space for storage, equipment, tractors, or workshop needs. Despite its convenient road access, the home is set back to provide a sense of privacy and separation from daily traffic. Whether you're seeking a spacious home, room to operate a business, or space to spread out and grow, this unique Whitefield property delivers endless possibilities. Property is being sold as-is. The property is tenant occupied. No interior photos to protect tenant privacy.",349900,2569,5,2,2,2
single_family,"This Neville full-log home built by John Stanek custom builders of Peterborough, NH takes its vantage point on a hill in 10 private wooded acres with a view of one of the deepest lakes in NH. With a deeded right-of-way access to the lake, the boat launch is walking distance from the driveway which offers a private parking area for guests and toys. The dramatic architecture of massive trusses paired with distinctive lighting, ceiling fans and floor to apex Pella windows gives a unique ambience that welcomes daytime lake views and showboats night time skies. Custom pottery sinks and cabinetry, porcelain tile and Carlisle flooring offers visual impact. Radiant heat through-out home, Schluter systems in porcelain flooring, Xtrordinair gas fireplaces, Jotul free standing gas stove, Buderus oil furnace, whole house and sink site water filtration systems and whole house generator are just some of the behind the scenes features that provide comfort and reassurance. In addition to the three bedrooms, two additional bonus rooms offer office/ studio options. For guests/in-laws a first floor private entrance apartment is fully equipped. A masterful team of veteran designers, builders and artisans contributed to this one-of-a-kind dwelling.",799000,2767,3,3,2,1
single_family,"Set on approximately 8 private acres, this versatile 2-bedroom, 1-bath home offers a rare blend of residential comfort and commercial opportunity. The main level features a bright, inviting living room, an eat-in kitchen, and two well-proportioned bedrooms filled with natural light. A partially finished basement adds valuable flexibility with a spacious bonus room, ideal for a home office, recreation space, gym, or hobby area. Zoned for both residential and commercial use, the property is perfectly suited for those seeking space to live, work, or invest. A large barn provides exceptional potential for business operations, storage, workshop use, or creative ventures. Large garage with high ceilings offers excellent space for parking or storage. Natural light from multiple windows and an open layout make this a functional and versatile area for projects or extra storage. The expansive acreage offers privacy. Located just 10 minutes from Bear Brook State Park, you'll enjoy easy access year-round recreation while still benefiting from convenient proximity to surrounding amenities. This property presents a unique opportunity for homeowners, entrepreneurs, or investors alike. Some photos have been virtually staged to illustrate potential uses of the space. Open house this Sunday from 2/15/26 12pm to 2pm.",650000,2218,3,1,1,2
